task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
268	3f/1d4096	4f883c0a-921c-4b98-80ba-e2a117637d6b	NFCORE_MAG:MAG:METABAT2_BINNING:MAG_DEPTHS (SPAdesHybrid-CAPES_S7)	COMPLETED	0	2021-07-30 00:02:44.485	52m 50s	2s	119.0%	68.4 MB	4.3 GB	55.2 MB	5.3 KB
275	b1/30cf73	9fe601a0-d12f-46af-83e5-eac7743b9395	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.5.fa)	COMPLETED	0	2021-07-30 00:02:43.751	53m	3m	549.2%	3.7 GB	25.5 GB	2.9 GB	2.6 GB
279	d1/b090e2	5237eb08-9480-4244-af57-a1dcf3e14e94	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.9.fa)	COMPLETED	0	2021-07-30 00:02:43.948	53m 10s	2m 23s	394.8%	3.4 GB	25.4 GB	2.8 GB	2.7 GB
285	b4/49b61f	8c1f7a4b-15c2-4d07-b2c3-b04d1fac736d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.14.fa)	COMPLETED	0	2021-07-30 00:02:44.169	53m 11s	2m 9s	464.8%	3.5 GB	25.4 GB	2.4 GB	2.4 GB
287	1f/1f78f1	515032f5-1191-4488-a26c-da7166e3d404	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.16.fa)	COMPLETED	0	2021-07-30 00:02:44.261	53m 20s	2m 11s	484.1%	3.1 GB	50.6 GB	2.4 GB	2.3 GB
274	de/f24241	2f6ef006-e4f8-4094-b231-095389d5b87f	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.4.fa)	COMPLETED	0	2021-07-30 00:02:43.794	53m 30s	3m 29s	564.3%	3.8 GB	52.5 GB	3.7 GB	2.8 GB
281	93/fd8190	ae22a6c3-bc7b-4081-91a8-124344dd27cf	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.10.fa)	COMPLETED	0	2021-07-30 00:02:44.044	53m 40s	2m 40s	526.8%	3.6 GB	52.4 GB	2.7 GB	2.5 GB
284	22/eb5a66	126690f1-0b7d-4e71-be9a-403076e2c671	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.13.fa)	COMPLETED	0	2021-07-30 00:02:44.086	54m	2m 15s	436.0%	3.5 GB	16.4 GB	2.2 GB	2.1 GB
283	68/fc7e11	316d2e80-b478-48be-b639-548b0c5105cd	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.12.fa)	COMPLETED	0	2021-07-30 00:02:44.097	54m 1s	1m 55s	460.9%	2.9 GB	23.5 GB	2.7 GB	2.3 GB
273	1e/abc4fa	ab868565-7590-4e0d-bf5a-83971e5e281b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.32.fa)	COMPLETED	0	2021-07-30 00:02:43.651	54m 20s	4m 7s	399.5%	3.5 GB	25.4 GB	2.6 GB	2.5 GB
290	27/6875b4	e7f1f5b3-b6b2-43ea-ab13-ac253de6c1d5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.19.fa)	COMPLETED	0	2021-07-30 00:02:44.403	54m 39s	1m 33s	449.9%	2.9 GB	14.3 GB	1.8 GB	1.7 GB
288	3a/1d6a30	1e0d9164-a189-41d7-992e-8b0aa9cb2bcb	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.17.fa)	COMPLETED	0	2021-07-30 00:02:44.311	54m 49s	2m 35s	402.6%	3.5 GB	25.4 GB	2.7 GB	2.7 GB
289	d3/a61351	9804859c-c083-403a-a7f6-1b23e863ba64	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.18.fa)	COMPLETED	0	2021-07-30 00:02:44.399	54m 50s	2m 18s	499.3%	3.5 GB	52.4 GB	2.7 GB	2.4 GB
286	0b/a6b08f	a230278f-a727-442d-963d-36ed12411d3a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.15.fa)	COMPLETED	0	2021-07-30 00:02:44.206	55m	2m 21s	483.5%	3.6 GB	25.4 GB	2.4 GB	2.4 GB
291	fb/ffef33	0205c9f7-a3f6-4e36-9898-295700cdda44	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.2.fa)	COMPLETED	0	2021-07-30 00:02:44.453	55m 9s	2m 5s	482.9%	2.9 GB	50.5 GB	2.3 GB	2.3 GB
272	a9/0f11a8	f109390b-147c-4bb7-826f-f37a74887fcb	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdes-CAPES_S21.31.fa)	COMPLETED	0	2021-07-30 00:02:43.648	55m 40s	5m 35s	600.3%	4.3 GB	30.2 GB	4.9 GB	3.3 GB
294	98/bca340	fa3c34c4-39ad-43c7-b43d-82252fbee129	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.22.fa)	COMPLETED	0	2021-07-30 00:02:44.567	55m 49s	2m 8s	478.1%	2.9 GB	30 GB	2.4 GB	2.3 GB
282	c7/da1878	d9fc2610-1fe6-415b-a10c-c2a42d4e968a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.11.fa)	COMPLETED	0	2021-07-30 00:02:44.079	56m	4m 54s	586.5%	5.2 GB	25.6 GB	4.7 GB	3.1 GB
292	61/279b6d	fc9e87df-f13e-4f45-9c8d-0c4ce6329374	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.20.fa)	COMPLETED	0	2021-07-30 00:02:44.476	56m	2m 21s	498.2%	3.6 GB	25.4 GB	2.6 GB	2.4 GB
295	b0/df931f	3cb8f11f-34bb-4512-9795-c4d8f978f910	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.23.fa)	COMPLETED	0	2021-07-30 00:02:44.581	56m 1s	2m 28s	511.1%	3.6 GB	25.4 GB	2.8 GB	2.5 GB
300	09/f82b6f	d8da02f9-763c-4a61-954b-4df82fcd5062	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.28.fa)	COMPLETED	0	2021-07-30 00:02:44.726	56m 1s	1m 23s	431.7%	2.9 GB	23.3 GB	1.8 GB	1.7 GB
299	f4/9590e9	f8db57b9-3b45-4841-986a-0f2ca553ea9c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.27.fa)	COMPLETED	0	2021-07-30 00:02:44.705	56m 9s	2m 3s	471.2%	3.4 GB	52.4 GB	2.5 GB	2.3 GB
298	54/855d89	14e8d6b7-f391-4192-802a-38fd379b5160	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.26.fa)	COMPLETED	0	2021-07-30 00:02:44.670	56m 29s	1m 48s	362.3%	3.4 GB	16.4 GB	2.2 GB	2.1 GB
293	21/9fce0d	47fade58-c75a-4223-bb72-b6e47fcd6e6f	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.21.fa)	COMPLETED	0	2021-07-30 00:02:44.506	56m 49s	3m 12s	525.0%	6.7 GB	30 GB	3.2 GB	2.6 GB
296	7d/36736f	fb1ec836-466b-42f5-b41a-e830318ca665	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.24.fa)	COMPLETED	0	2021-07-30 00:02:44.628	56m 59s	2m 41s	504.8%	4.2 GB	52.4 GB	3.1 GB	2.6 GB
301	b8/376e4d	440c3214-7e90-4cf0-aef3-6428bd743c3a	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.29.fa)	COMPLETED	0	2021-07-30 00:02:44.761	57m	1m 43s	371.9%	2.9 GB	14.3 GB	2.1 GB	2 GB
297	d9/cfaf0a	6ff2ebb0-83f9-4bc1-9b59-6c67a7578727	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.25.fa)	COMPLETED	0	2021-07-30 00:02:44.634	57m 19s	3m 13s	443.2%	3.6 GB	56.5 GB	2.5 GB	2.5 GB
305	23/2722e5	b4c32789-0aea-42d5-849a-91374292a044	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.32.fa)	COMPLETED	0	2021-07-30 00:02:44.857	57m 39s	1m 56s	451.5%	3.2 GB	23.6 GB	2.4 GB	2.3 GB
271	32/30cb32	543663e7-e5e3-4027-adde-39f5e164f5dc	NFCORE_MAG:MAG:QUAST_BINS (SPAdesHybrid-CAPES_S7)	COMPLETED	0	2021-07-30 00:02:44.668	57m 49s	3m 3s	153.5%	352.1 MB	1.1 GB	5.3 GB	230.5 MB
303	fb/d997c4	5eeb99f9-71e4-4eaf-921a-3d8c0ab66c85	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.30.fa)	COMPLETED	0	2021-07-30 00:02:44.822	58m 1s	1m 46s	482.8%	3.5 GB	25.4 GB	2.3 GB	1.9 GB
306	fb/7a0d35	61c6ce6b-ed52-4a30-ba59-1874d3e90965	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.33.fa)	COMPLETED	0	2021-07-30 00:02:44.887	58m 11s	2m 2s	453.8%	3.1 GB	23.6 GB	2.3 GB	2.3 GB
304	6a/93b79d	2e26d54d-dd05-4437-bbc6-2095ed9e2dab	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.31.fa)	COMPLETED	0	2021-07-30 00:02:44.904	58m 12s	1m 28s	454.1%	3.5 GB	25.4 GB	1.8 GB	1.7 GB
308	19/0c02a6	ee96a2bb-c491-4856-8a9f-c6da52afa4ab	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.35.fa)	COMPLETED	0	2021-07-30 00:02:44.937	58m 13s	1m 53s	351.5%	2.9 GB	50.3 GB	2.1 GB	2 GB
309	db/f8e989	be4dfae3-0d09-4138-ad7a-da67e1afe827	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.36.fa)	COMPLETED	0	2021-07-30 00:02:44.959	58m 41s	2m 5s	459.8%	3.3 GB	24.4 GB	2.3 GB	2.3 GB
312	23/17cba8	177afb81-a55b-48ea-8350-b2b7c51f3724	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.39.fa)	COMPLETED	0	2021-07-30 00:02:45.073	58m 42s	1m 54s	365.4%	3.3 GB	23.6 GB	2.3 GB	2.1 GB
313	1d/a896c1	a7286ab9-f161-4386-9973-ba0fee934b0c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.4.fa)	COMPLETED	0	2021-07-30 00:02:45.071	59m 1s	2m 16s	542.0%	3.6 GB	25.5 GB	2.6 GB	2.1 GB
307	d6/298b6b	f9a7655a-585a-4ef1-9517-c2a117b18611	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.34.fa)	COMPLETED	0	2021-07-30 00:02:44.940	59m 21s	2m 43s	454.0%	3.5 GB	52.4 GB	2.4 GB	2.4 GB
311	68/868c56	307ab703-47a4-4441-ab3c-1e4539901ad5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.38.fa)	COMPLETED	0	2021-07-30 00:02:45.005	59m 22s	2m 43s	491.9%	6.1 GB	26.3 GB	3.1 GB	2.6 GB
310	c6/006e34	c67d3ceb-39bc-4632-9756-c4407d952390	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.37.fa)	COMPLETED	0	2021-07-30 00:02:45.002	1h 1s	2m 16s	481.4%	3.5 GB	29.3 GB	2.5 GB	2.4 GB
314	fe/e31eaa	1090a9bb-c39d-4a9b-bff5-05824eb95236	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.40.fa)	COMPLETED	0	2021-07-30 00:02:45.129	1h 2s	2m 54s	519.8%	3.6 GB	16.4 GB	2.7 GB	2.5 GB
316	05/a9b18b	93ce1f65-19e2-4f95-aef1-c4c471132681	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.42.fa)	COMPLETED	0	2021-07-30 00:02:45.217	1h 11s	2m 23s	473.5%	3.2 GB	57 GB	2.6 GB	2.4 GB
317	2f/ea9860	2c9aded0-059b-4872-81c2-b6a84b291729	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.43.fa)	COMPLETED	0	2021-07-30 00:02:45.232	1h 21s	2m 45s	504.9%	3.9 GB	16.4 GB	2.8 GB	2.4 GB
302	55/c1900b	5957008b-fc8c-40ab-87b7-3b23a80be3bf	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.3.fa)	COMPLETED	0	2021-07-30 00:02:44.796	1h 31s	5m 10s	224.3%	3.4 GB	30 GB	2.4 GB	2.4 GB
321	56/25bf2a	3581fc9b-323f-4fb0-9b4e-ee73e561c808	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.6.fa)	COMPLETED	0	2021-07-30 00:02:45.350	1h 32s	1m 22s	443.9%	3.4 GB	25.4 GB	1.8 GB	1.7 GB
315	5c/52e7f7	0087437b-f2ac-489b-b7af-06104256cd02	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.41.fa)	COMPLETED	0	2021-07-30 00:02:45.255	1h 51s	2m 12s	467.1%	2.9 GB	24.4 GB	2.5 GB	2.3 GB
318	35/0a56fe	193bad9e-a4cf-43e3-8126-107da9637cd3	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.44.fa)	COMPLETED	0	2021-07-30 00:02:45.263	1h 52s	2m 31s	521.5%	3.5 GB	52.4 GB	2.8 GB	2.4 GB
324	b0/004b08	6d55d6cd-eff7-4ecc-bfc9-06ac6cd3502d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.9.fa)	COMPLETED	0	2021-07-30 00:02:45.481	1h 1m 1s	1m 39s	436.3%	3 GB	50.3 GB	1.8 GB	1.8 GB
319	85/45cab8	3675761f-7a94-4486-8f71-5f8258fa1c7c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.45.fa)	COMPLETED	0	2021-07-30 00:02:45.271	1h 1m 51s	3m 6s	544.4%	3.7 GB	25.5 GB	3.5 GB	2.7 GB
320	39/00756d	c4405954-9e25-4c53-bf84-7fd22a4f8da0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.5.fa)	COMPLETED	0	2021-07-30 00:02:45.294	1h 2m 41s	3m 31s	595.2%	3.9 GB	25.7 GB	3.1 GB	2.9 GB
322	ba/3b5aa7	2da5b1fd-a185-4fe9-871d-5c5085079afc	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.7.fa)	COMPLETED	0	2021-07-30 00:02:45.445	1h 2m 42s	3m 25s	551.8%	9 GB	29.5 GB	3.4 GB	2.7 GB
327	51/0c9e8c	a76dbd17-a474-4db8-98db-fcec23ec5c23	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.1.fa)	COMPLETED	0	2021-07-30 00:04:12.555	1h 1m 15s	1m 35s	455.6%	3.5 GB	16.4 GB	1.8 GB	1.7 GB
328	39/550bec	bf3ee30c-2c03-47b5-9904-edb8f62d002e	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.10.fa)	COMPLETED	0	2021-07-30 00:04:12.610	1h 1m 24s	2m 7s	461.5%	3.5 GB	29.2 GB	2.4 GB	2.3 GB
326	11/d0bba7	f0ae7905-f3d1-4c1e-b785-44f67abc4597	NFCORE_MAG:MAG:METABAT2_BINNING:MAG_DEPTHS (MEGAHIT-CAPES_S11)	COMPLETED	0	2021-07-30 00:04:13.464	1h 2m 3s	3s	109.1%	94.4 MB	2.2 GB	80.3 MB	5.1 KB
331	b5/ef93ca	4347803e-90ef-4d0a-9616-c62763a13aa9	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.12.fa)	COMPLETED	0	2021-07-30 00:04:12.698	1h 2m 13s	3m	535.6%	3.6 GB	16.4 GB	2.7 GB	2.5 GB
323	ff/05f7be	abf1f0e7-e89b-426a-9527-c8d90b679112	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (SPAdesHybrid-CAPES_S7.8.fa)	COMPLETED	0	2021-07-30 00:02:45.428	1h 4m 21s	5m 33s	633.3%	5.3 GB	30 GB	3.8 GB	3.3 GB
330	b9/5328ea	2f0f8e6e-7efc-4014-a729-180e94a55c82	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.11.fa)	COMPLETED	0	2021-07-30 00:04:12.818	1h 3m 3s	2m 42s	505.9%	5.6 GB	26 GB	3.1 GB	2.5 GB
339	5d/40cd58	b1102097-03fa-423a-aef0-c5c97b8ca935	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.2.fa)	COMPLETED	0	2021-07-30 00:04:13.109	1h 3m 13s	2m 36s	413.9%	3.6 GB	52.4 GB	1.9 GB	1.8 GB
332	84/96cd52	df908e59-3f3c-4222-a0d3-6c4d56fb4b2b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.13.fa)	COMPLETED	0	2021-07-30 00:04:12.789	1h 3m 23s	3m 30s	568.0%	3.7 GB	25.5 GB	3.4 GB	2.7 GB
337	2b/3a8513	9b24ac55-4fd7-4c14-a8ba-f1c4e6d4cbd6	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.18.fa)	COMPLETED	0	2021-07-30 00:04:13.149	1h 3m 24s	2m 9s	502.1%	3.6 GB	47.5 GB	2.6 GB	2.5 GB
341	78/3089eb	780da0c5-ea4e-4234-97f0-20fae9272da4	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.21.fa)	COMPLETED	0	2021-07-30 00:04:13.171	1h 3m 33s	2m 13s	477.0%	3.5 GB	30 GB	2.5 GB	2.4 GB
343	ca/8f10fa	65edbc9d-49aa-4419-b07c-bd3e527bcc8c	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.23.fa)	COMPLETED	0	2021-07-30 00:04:13.265	1h 3m 53s	1m 38s	460.4%	3.5 GB	25.4 GB	1.8 GB	1.8 GB
336	14/9dd05a	a14f8c0d-9176-48cd-af2a-abb173031646	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.17.fa)	COMPLETED	0	2021-07-30 00:04:13.039	1h 4m 43s	3m 28s	558.2%	3.8 GB	29.6 GB	2.8 GB	2.7 GB
334	ac/87f7e8	21b859fe-ba79-4bcf-82af-a24734cf0178	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.15.fa)	COMPLETED	0	2021-07-30 00:04:12.965	1h 5m 3s	4m 27s	402.9%	3.6 GB	52.4 GB	3.3 GB	2.7 GB
335	fe/e1aaed	f667b68f-4682-41cd-822f-96a9df4f49d7	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.16.fa)	COMPLETED	0	2021-07-30 00:04:13.049	1h 5m 13s	4m 41s	472.3%	5.1 GB	52.9 GB	3.3 GB	2.7 GB
354	c0/aff425	fc0f4975-b000-47a8-a05a-b8c9b7d7edbd	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.32.fa)	COMPLETED	0	2021-07-30 00:04:13.647	1h 5m 14s	1m 28s	463.4%	3.4 GB	25.4 GB	1.8 GB	1.8 GB
338	fc/9a9402	744c4a3a-f6cb-429f-8a51-5a1f91dad044	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.19.fa)	COMPLETED	0	2021-07-30 00:04:13.047	1h 5m 23s	4m 25s	191.6%	3.5 GB	52.4 GB	2.2 GB	2 GB
342	a9/748ffd	75bb64e2-9418-4c25-8c70-840757c50f98	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.22.fa)	COMPLETED	0	2021-07-30 00:04:13.215	1h 5m 24s	3m 23s	518.9%	5.6 GB	29.7 GB	3.2 GB	2.6 GB
349	bf/02001a	17895254-6363-4bfa-b5b1-34aec61c548d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.3.fa)	COMPLETED	0	2021-07-30 00:04:13.484	1h 5m 33s	2m 52s	523.2%	3.6 GB	16.5 GB	2.6 GB	2.5 GB
333	df/e8d534	2cb5379d-4d96-43a7-9235-ca463f100c5d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.14.fa)	COMPLETED	0	2021-07-30 00:04:12.961	1h 5m 43s	5m 48s	270.2%	4.5 GB	25.4 GB	3.2 GB	2.7 GB
344	77/26f1fe	b45d6e3d-a77a-4480-bb44-bb4916ab46c5	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.24.fa)	COMPLETED	0	2021-07-30 00:04:13.291	1h 5m 53s	3m 2s	548.3%	5.3 GB	26.4 GB	3.2 GB	2.6 GB
352	50/f1f535	050336f5-5026-4407-91cc-74889d6a18f9	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.31.fa)	COMPLETED	0	2021-07-30 00:04:13.624	1h 5m 53s	2m 3s	481.7%	3.5 GB	43.4 GB	2.6 GB	2.4 GB
348	ca/f90c66	e478c1b5-fff3-4f85-b944-e2888235f613	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.28.fa)	COMPLETED	0	2021-07-30 00:04:13.462	1h 6m 3s	2m 51s	507.8%	3.5 GB	25.4 GB	2.4 GB	2.4 GB
347	61/eb219c	0444fa28-0804-4788-a384-c4f627e0b699	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.27.fa)	COMPLETED	0	2021-07-30 00:04:13.546	1h 6m 3s	1m 42s	493.6%	3.5 GB	25.4 GB	1.7 GB	1.7 GB
329	d2/088a6a	e2a9105c-2545-4201-b553-2b7ead9e28e5	NFCORE_MAG:MAG:QUAST_BINS (MEGAHIT-CAPES_S11)	COMPLETED	0	2021-07-30 00:04:13.550	1h 6m 33s	2m 39s	172.1%	123.3 MB	2 GB	4.6 GB	266.8 MB
340	09/4dc85d	c8e5e046-47fe-46a8-b4ce-a6e5ecdfd61d	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.20.fa)	COMPLETED	0	2021-07-30 00:04:13.150	1h 6m 55s	5m 7s	612.2%	4.1 GB	25.7 GB	3.3 GB	3.1 GB
346	f6/6adc69	85b007be-f258-451c-8220-40723190752b	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.26.fa)	COMPLETED	0	2021-07-30 00:04:13.462	1h 6m 55s	4m 33s	585.6%	7.6 GB	28.8 GB	4.1 GB	3 GB
345	5b/99710a	0f3a9be0-432d-4acd-8668-039e137df688	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.25.fa)	COMPLETED	0	2021-07-30 00:04:13.426	1h 7m 15s	5m 23s	598.7%	4.4 GB	20.8 GB	3.8 GB	3 GB
351	18/b98d13	e14f3868-aac1-4b0b-99e2-f7d3c7b7aba0	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.30.fa)	COMPLETED	0	2021-07-30 00:04:13.543	1h 7m 15s	3m 22s	561.5%	6.3 GB	27.6 GB	3.2 GB	2.7 GB
350	3b/a9fd78	0207932c-7341-431d-a853-f5d1742ef1be	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.29.fa)	COMPLETED	0	2021-07-30 00:04:13.541	1h 7m 24s	3m 24s	513.7%	7.2 GB	57.1 GB	3.4 GB	2.6 GB
355	a3/977edb	40c87acc-64cb-400f-ab60-553852e16b76	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.35.fa)	COMPLETED	0	2021-07-30 00:04:13.699	1h 7m 54s	2m 33s	514.2%	3.6 GB	25.5 GB	2.6 GB	2.5 GB
357	19/a40544	6249c497-5e06-4cbc-a0ce-c994b0397d34	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.36.fa)	COMPLETED	0	2021-07-30 00:04:13.793	1h 7m 55s	1m 27s	401.3%	3.4 GB	52.4 GB	1.8 GB	1.7 GB
363	d7/f57b0d	7e8f7e45-ad3e-423a-8c5c-644539ef50a3	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.41.fa)	COMPLETED	0	2021-07-30 00:04:13.995	1h 8m 4s	1m 36s	339.2%	2.9 GB	41.3 GB	2.2 GB	2.1 GB
365	c1/57dd8a	1de9e823-6260-491f-8c15-551208f3b248	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.43.fa)	COMPLETED	0	2021-07-30 00:04:14.012	1h 8m 14s	1m 47s	386.2%	2.9 GB	14.3 GB	2.1 GB	2 GB
359	e4/92e75e	4caec882-eb72-4431-b69a-b237d3628441	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.38.fa)	COMPLETED	0	2021-07-30 00:04:13.835	1h 8m 54s	2m 31s	504.7%	4 GB	52.5 GB	2.9 GB	2.4 GB
361	1f/29d199	2b476526-7e99-4dd1-9805-b0c29f0069ef	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.4.fa)	COMPLETED	0	2021-07-30 00:04:13.942	1h 8m 55s	2m 4s	445.8%	2.9 GB	23.5 GB	2.3 GB	2.3 GB
362	a1/56bcad	2b4519ec-db76-4aa9-80a8-cc877065a782	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.40.fa)	COMPLETED	0	2021-07-30 00:04:14.007	1h 9m 4s	2m 8s	452.6%	3.4 GB	25.4 GB	2.4 GB	2.4 GB
366	b0/d42bcc	ac63ace7-3e86-4300-9dc6-2fba150cbf09	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.44.fa)	COMPLETED	0	2021-07-30 00:04:14.061	1h 9m 24s	2m 2s	477.9%	3.5 GB	25.4 GB	2.4 GB	2.3 GB
353	e5/8359f4	7da4f3bb-4d4b-4db1-957c-98436e581544	NFCORE_MAG:MAG:BUSCO_QC:BUSCO (MEGAHIT-CAPES_S11.33.fa)	COMPLETED	0	2021-07-30 00:04:13.701	1h 9m 34s	3m 12s	460.9%	9 GB	29.2 GB	3.4 GB	2.7 GB
